ProjectName,LayerCategory,CategoryID,Board,MeetingFormat,MeetingType,MeetingDate,ArcGIS_Date,MeetingYear,Status,AgendaItemID,AgendaItemNumber,AgendaItemType,ProjectTitle,Summary,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,ApplicantName,ApplicationID,District,LocationName,Location,Latitude,Longitude,GeocodeConfidence,StaffCode,Filename,Document_Link,RecordType,LocationSeq,IsPrimary,ParcelID
Corkscrew Road,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2016-08-17,2016-08-17,2016,Accepted,1367,9,Resolution,"Vacation of Existing Right-of-Way and Easement Located within the Genova Development, 9050 Corkscrew Road Resolution No. 2016-22 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Vacation of an Easement and Right...","Vacation of Existing Right-of-Way and Easement Located within the Genova Development, 9050 Corkscrew Road Resolution No. 2016-22 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Vacation of an Easement and Right-of-Way . Action: Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project",Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project,Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project,Adopted Resolution No. 2016-22 approving the vacation of an easement and right-of-way for the Genova project,,,Unanimous,,Resolution No. 2016-22,,"21450 Strada Nuova Circle, Estero, FL","21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,0.9,DA/MI,081716 Council Meeting Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/081716%20Council%20Meeting%20Approved%20Minutes.pdf,AgendaItemLocation,1,true,
"Case No. DCI2015-00016 Estero WAS Second Reading and Public Hearing: Ordinance No. 2016-02 A Zoning Ordinance of the Village Council of the Village of Estero, Florida; Rezoning 1.36 Acres Located at 21700 S. Tamiami Trail, from Mixed Planned Devel...",Transportation & Mobility,4,Village Council,Zoning Hearing,Public Hearing,2016-03-09,2016-03-09,2016,Accepted,351,1,Vote,"Case No. DCI2015-00016 Estero WAS Second Reading and Public Hearing: Ordinance No. 2016-02 A Zoning Ordinance of the Village Council of the Village of Estero, Florida; Rezoning 1.36 Acres Located at 21700 S. Tamiami Trail, from Mixed Planned Devel...","Case No. DCI2015-00016 Estero WAS Second Reading and Public Hearing: Ordinance No. 2016-02 A Zoning Ordinance of the Village Council of the Village of Estero, Florida; Rezoning 1.36 Acres Located at 21700 S. Tamiami Trail, from Mixed Planned Development t. Action: Approved continuing to a date certain, March 23, 2016","Approved continuing to a date certain, March 23, 2016","Approved continuing to a date certain, March 23, 2016","Approved continuing to a date certain, March 23, 2016",,,Unanimous,,Ordinance No. 2016-02,,21700 S TAMIAMI TRL,21700 S TAMIAMI TRL,26.425199217459866,-81.81186425425616,0.98,DA/MI,030916 Zoning Hearing Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/030916%20Zoning%20Hearing%20Approved%20Minutes.pdf,AgendaItemLocation,1,true,334625E3280010000
Broadway Avenue Utility Extension,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-11-18,2025-11-18,2025,Pending,2078,2,Unknown,"4741 Broadway Ave. West (Cooper Property) - Rezoning (REZ2025-E001) (District 2) A triangular 0.36-acre parcel on the south side of Broadway Avenue West, across from Riverwoods Plantation and adjacent to the Florida Power & Light Company right-of-...","4741 Broadway Ave. West (Cooper Property) - Rezoning (REZ2025-E001) (District 2) A triangular 0.36-acre parcel on the south side of Broadway Avenue West, across from Riverwoods Plantation and adjacent to the Florida Power & Light Company right-of-way. No . Action: Recommended approval to the Village Council with staff conditions",Recommended approval to the Village Council with staff conditions,Recommended approval to the Village Council with staff conditions,,,,See minutes,,,2,4741 BROADWAY W,4741 BROADWAY W,26.44143915958968,-81.8334326479997,0.98,null,11182025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/11182025%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,294625E4U16902484
Imperial Parkway Monument Sign Contract,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2022-09-08,2022-09-08,2022,Accepted,1462,6,Contract Approval,Imperial Parkway Monument Sign Contract,"Imperial Parkway Monument Sign Contract. Action: Approved Supplemental Task Authorization (STA)-28 under RFQ 2019- 03 Miscellaneous Contractor Services to P & T Lawn and Tractor Service, Inc. for the engagement of a Contractor to construct and install a monument sign on Imperial Parkway (in the roadway median at the Village's southern limits approximately 645 feet south of Salerno Bay Road) at a total cost of $58,941.50, approve a contingency fund amount of $5,890 (an amount equal to 10% of t...","Approved Supplemental Task Authorization (STA)-28 under RFQ 2019- 03 Miscellaneous Contractor Services to P & T Lawn and Tractor Service, Inc. for the engagement of a Contractor to construct and install a monument sign on Imperial Parkway (in the roadway median at the Village's southern limits approximately 645 feet south of Salerno Bay Road) at a total cost of $58,941.50, approve a contingency fund amount of $5,890 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approved Supplemental Task Authorization (STA)-28 under RFQ 2019- 03 Miscellaneous Contractor Services to P & T Lawn and Tractor Service, Inc. for the engagement of a Contractor to construct and install a monument sign on Imperial Parkway (in the roadway median at the Village's southern limits approximately 645 feet south of Salerno Bay Road) at a total cost of $58,941.50, approve a contingency fund amount of $5,890 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council","Approved Supplemental Task Authorization (STA)-28 under RFQ 2019- 03 Miscellaneous Contractor Services to P & T Lawn and Tractor Service, Inc. for the engagement of a Contractor to construct and install a monument sign on Imperial Parkway (in the roadway median at the Village's southern limits approximately 645 feet south of Salerno Bay Road) at a total cost of $58,941.50, approve a contingency fund amount of $5,890 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the STA on behalf of the Village of Estero Council",,,Detected,,RFQ 2019,,645 feet south of Salerno Bay Road,645 feet south of Salerno Bay Road,26.390572486797655,-81.78268526206986,0.7,TD/CS,09082022 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/09082022%20minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Transportation & Mobility,4,Village Council,Budget Hearing,Public Hearing,2023-09-22,2023-09-22,2023,Accepted,1644,9,Public Comment,Main Building 8801 Corkscrew Road,"Main Building 8801 Corkscrew Road. Action: No formal action recorded. Main Building 8801 Corkscrew Road Staff Presentation/Comments Steve Sarkozy, Village Manager Robert Eschenfelder, Village Attorney Council Questions or Comments Councilmembers Zalucki, Fiesel, Ward and Mayor McLain. Public Comments John Quinn., Riverwood Jim Boesch, Stoneybrook","No formal action recorded. Main Building 8801 Corkscrew Road Staff Presentation/Comments Steve Sarkozy, Village Manager Robert Eschenfelder, Village Attorney Council Questions or Comments Councilmembers Zalucki, Fiesel, Ward and Mayor McLain. Public Comments John Quinn., Riverwood Jim Boesch, Stoneybrook","No formal action recorded. Main Building 8801 Corkscrew Road Staff Presentation/Comments Steve Sarkozy, Village Manager Robert Eschenfelder, Village Attorney Council Questions or Comments Councilmembers Zalucki, Fiesel, Ward and Mayor McLain. Public Comments John Quinn., Riverwood Jim Boesch, Stoneybrook",,,,,,,,"8801 Corkscrew Road, Estero, FL","8801 Corkscrew Road, Estero, FL",26.434598214195,-81.807374237947,1.0,TD/CS,09222023 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09222023%20minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-08-24,2021-08-24,2021,Accepted,1383,1,Vote,"PUBLIC HEARINGS (Quasi-Judicial) The public will have an opportunity to speak for five minutes per agenda item. a. Via Coconut (District 5) -- Rezoning (DCI2019-E003) & Right of Way Vacation (VAC2019-E001) 8990 Corkscrew Road, 21650 & 21750 Via Co...","PUBLIC HEARINGS (Quasi-Judicial) The public will have an opportunity to speak for five minutes per agenda item. a. Via Coconut (District 5) -- Rezoning (DCI2019-E003) & Right of Way Vacation (VAC2019-E001) 8990 Corkscrew Road, 21650 & 21750 Via Coconut Po. Action: Approved motion to allow the revised conditions to be admitted in hearing",Approved motion to allow the revised conditions to be admitted in hearing,Approved motion to allow the revised conditions to be admitted in hearing,Approved motion to allow the revised conditions to be admitted in hearing,,,See minutes,,DCI2019-E003,5,8990 CORKSCREW RD,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,0.98,null,08242021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/08242021%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,334625E2U19712349
Corkscrew Road,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2021-08-24,2021-08-24,2021,Accepted,1384,2,Vote,"PUBLIC HEARINGS (Quasi-Judicial) The public will have an opportunity to speak for five minutes per agenda item. a. Via Coconut (District 5) -- Rezoning (DCI2019-E003) & Right of Way Vacation (VAC2019-E001) 8990 Corkscrew Road, 21650 & 21750 Via Co...","PUBLIC HEARINGS (Quasi-Judicial) The public will have an opportunity to speak for five minutes per agenda item. a. Via Coconut (District 5) -- Rezoning (DCI2019-E003) & Right of Way Vacation (VAC2019-E001) 8990 Corkscrew Road, 21650 & 21750 Via Coconut Po. Action: Approved motion for a continuance until the next Board meeting, with the recommendation the applicant be placed 1st on the agenda","Approved motion for a continuance until the next Board meeting, with the recommendation the applicant be placed 1st on the agenda","Approved motion for a continuance until the next Board meeting, with the recommendation the applicant be placed 1st on the agenda","Approved motion for a continuance until the next Board meeting, with the recommendation the applicant be placed 1st on the agenda",,,See minutes,,DCI2019-E003,5,8990 CORKSCREW RD,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,0.98,null,08242021 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/08242021%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,334625E2U19712349
Williams Road Improvements,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-04-11,2023-04-11,2023,Accepted,555,3,Unknown,"Village Initiated Rezoning (DCI2022-E006) (District 5) 9000 Williams Road, located north of Williams Road and east of the railroad right of way. Village seeks to rezone +19 acres that includes the Golf Coast Driving Range and a vacant parcel, from...","Village Initiated Rezoning (DCI2022-E006) (District 5) 9000 Williams Road, located north of Williams Road and east of the railroad right of way. Village seeks to rezone +19 acres that includes the Golf Coast Driving Range and a vacant parcel, from Agricul. Action: Recommended approval to the Council with a conceptual site plan, and deletion of the hotel use","Recommended approval to the Council with a conceptual site plan, and deletion of the hotel use","Recommended approval to the Council with a conceptual site plan, and deletion of the hotel use",,,,See minutes,,DCI2022-E006,5,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,1.0,null,04112023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/04112023%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Williams Road Improvements,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-08-22,2023-08-22,2023,Accepted,1382,6,Public Comment,"9000 Williams Road - Village Property (Development Order-Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range","9000 Williams Road - Village Property (Development Order-Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Action: No formal action recorded. 9000 Williams Road - Village Property (Development Order-Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Staff...","No formal action recorded. 9000 Williams Road - Village Property (Development Order-Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Michael Comparato, Vieste Chris Wright, RWA Public Comment In-Person Darrell Smith, Rapallo eComments Brian O'Boyle, Grandezza Nancy Wood, Belle Lago Peter Cooley, Shadow Wood at the Brooks Mary Tousignant, Spring Run Board Questions or Comments Board Members Jones, Wallace, Sheeley, Jeannin, Vice Chair Gargano, and Chairman Wood","No formal action recorded. 9000 Williams Road - Village Property (Development Order-Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Michael Comparato, Vieste Chris Wright, RWA Public Comment In-Person Darrell Smith, Rapallo eComments Brian O'Boyle, Grandezza Nancy Wood, Belle Lago Peter Cooley, Shadow Wood at the Brooks Mary Tousignant, Spring Run Board Questions or Comments Board Members Jones, Wallace, Sheeley, Jeannin, Vice Chair Gargano, and Chairman Wood",,,,,,,5,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,1.0,null,08222023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/08222023%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Williams Road Improvements,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2023-11-14,2023-11-14,2023,Accepted,2010,6,Public Comment,"9000 Williams Road - Village Property (Development Order Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range","9000 Williams Road - Village Property (Development Order Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Action: No formal action recorded. 9000 Williams Road - Village Property (Development Order Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Staff...","No formal action recorded. 9000 Williams Road - Village Property (Development Order Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Village Consultants Michael Comparato, Vieste, LLC Chris Wright, RWA  Public Comment None. Board Questions or Comments Board Members Wallace, Sheeley and Chairman Wood. 8","No formal action recorded. 9000 Williams Road - Village Property (Development Order Pending) (District 5) Approximately 19 acres located north of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Village Consultants Michael Comparato, Vieste, LLC Chris Wright, RWA  Public Comment None. Board Questions or Comments Board Members Wallace, Sheeley and Chairman Wood. 8",,,,,,,5,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,1.0,null,11142023 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/11142023%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Williams Road Improvements,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-04-09,2024-04-09,2024,Accepted,551,7,Public Comment,"9000 Williams Road Development Order (District 4) The property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Village owned ±19 acres recently rezoned to...","9000 Williams Road Development Order (District 4) The property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Village owned ±19 acres recently rezoned to Estero . Action: No formal action recorded. 9000 Williams Road Development Order (District 4) The property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. V...","No formal action recorded. 9000 Williams Road Development Order (District 4) The property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Village owned ±19 acres recently rezoned to Estero Planned Development (EPD) Proposed Development Order for a recreational and sports entertainment facility. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Michael Comparato, Vieste Board Questions or Comments Board Members Tatooles, Jones, Jeannin, Wallace, Sheeley, Vice Chairman Gargano, and Chairman Wood Public Comment None","No formal action recorded. 9000 Williams Road Development Order (District 4) The property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way, including the Golf Coast Driving Range. Village owned ±19 acres recently rezoned to Estero Planned Development (EPD) Proposed Development Order for a recreational and sports entertainment facility. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Michael Comparato, Vieste Board Questions or Comments Board Members Tatooles, Jones, Jeannin, Wallace, Sheeley, Vice Chairman Gargano, and Chairman Wood Public Comment None",,,,,,,4,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,1.0,null,04092024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/04092024%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Williams Road Improvements,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-06-11,2024-06-11,2024,Accepted,968,7,Public Comment,9000 Williams Road Development Order (District 4) The Village Owned property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way. Village owned ±19 acres rezoned to Estero Planned Development (EPD) W...,9000 Williams Road Development Order (District 4) The Village Owned property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way. Village owned ±19 acres rezoned to Estero Planned Development (EPD) Workshop . Action: No formal action recorded. 9000 Williams Road Development Order (District 4) The Village Owned property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way. Village owned ±19 acres rez...,"No formal action recorded. 9000 Williams Road Development Order (District 4) The Village Owned property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way. Village owned ±19 acres rezoned to Estero Planned Development (EPD) Workshop to review Architectural Plans for a recreational and sports entertainment facility. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Michael Comparato, Vieste Bill Pounds, Architect Scott Emley, CEO High-Five Uptop Board Questions or Comments Board Members Wallace, Sheeley, Tatooles, Williams, and Paivandy.  Public Comment eComment Bruce Woodruff, Villages at Country Creek","No formal action recorded. 9000 Williams Road Development Order (District 4) The Village Owned property is located on the north side of Williams Road and east of Via Coconut and the railroad right of way. Village owned ±19 acres rezoned to Estero Planned Development (EPD) Workshop to review Architectural Plans for a recreational and sports entertainment facility. Staff Presentation/Comments Mary Gibbs, Community Development Director Presentation/Information by Michael Comparato, Vieste Bill Pounds, Architect Scott Emley, CEO High-Five Uptop Board Questions or Comments Board Members Wallace, Sheeley, Tatooles, Williams, and Paivandy.  Public Comment eComment Bruce Woodruff, Villages at Country Creek",,,,,,,4,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,1.0,null,06112024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/06112024%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
Williams Road Improvements,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-09-10,2024-09-10,2024,Accepted,1502,4,Vote,Estero Entertainment District - Development Order (DOS2024-E007) (District 4) The Village owned property is located at 9000 Williams Road on the north side of Williams Road and east of Via Coconut and the railroad right of way. The 21± acres was r...,Estero Entertainment District - Development Order (DOS2024-E007) (District 4) The Village owned property is located at 9000 Williams Road on the north side of Williams Road and east of Via Coconut and the railroad right of way. The 21± acres was rezoned t. Action: Approved the Development Order with staff stipulations and the condition that the architect brings back the south and west elevations for Planning Zoning and Design Board to review,Approved the Development Order with staff stipulations and the condition that the architect brings back the south and west elevations for Planning Zoning and Design Board to review,Approved the Development Order with staff stipulations and the condition that the architect brings back the south and west elevations for Planning Zoning and Design Board to review,Approved the Development Order with staff stipulations and the condition that the architect brings back the south and west elevations for Planning Zoning and Design Board to review,,,See minutes,,DOS2024-E007,4,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,1.0,null,09102024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/09102024%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
