location_id,item_id,address_raw,address_normalized,latitude,longitude,parcel_id,geocode_confidence,created_at,location_name,project_name,location_type,resolution_notes,location_seq,is_primary
361,1351,21650 Via Coconut Point,21650 VIA COCONUT POINT,26.426873865090073,-81.80537457462647,334625E3U19692320,0.95,,21650 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E3U19692320 (additional site),2,false
362,1351,21750 Via Coconut Point,21750 VIA COCONUT POINT,26.42526614416781,-81.80449010301406,344625E40100C0170,0.95,,21750 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E40100C0170 (additional site),3,false
363,1351,21331 Happy Hollow Lane,21331 HAPPY HOLLOW LN,26.42889991964289,-81.8056086384823,334625E2U19672342,0.95,,21331 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19672342 (additional site),4,false
364,1351,21350 Happy Hollow Lane,21350 HAPPY HOLLOW LN,26.428132605258963,-81.80600459836357,334625E2U19632334,0.95,,21350 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19632334 (additional site),5,false
365,1351,21351 Happy Hollow Lane,21351 HAPPY HOLLOW LN,26.428150046589735,-81.80559959172314,334625E2U19672334,0.95,,21351 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19672334 (additional site),6,false
366,1352,Stoneybrook,"Stoneybrook, Estero, FL",26.4298062,-81.7679548,,0.9,,"Stoneybrook, Estero, FL",Corkscrew Road,NAMED_VENUE,named venue 'Stoneybrook' from LOCATION_SEEDS,1,true
367,1353,8001 Via Rapallo Drive,"8001 Via Rapallo Drive, Estero, FL",26.414570620477,-81.811771049077,,1.0,,8001 Via Rapallo Drive,,,,1,true
368,1354,8990 Corkscrew Road,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,334625E2U19712349,0.98,,8990 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19712349,1,true
369,1354,21650 Via Coconut Point,21650 VIA COCONUT POINT,26.426873865090073,-81.80537457462647,334625E3U19692320,0.95,,21650 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E3U19692320 (additional site),2,false
370,1354,21750 Via Coconut Point,21750 VIA COCONUT POINT,26.42526614416781,-81.80449010301406,344625E40100C0170,0.95,,21750 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E40100C0170 (additional site),3,false
371,1354,21331 Happy Hollow Lane,21331 HAPPY HOLLOW LN,26.42889991964289,-81.8056086384823,334625E2U19672342,0.95,,21331 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19672342 (additional site),4,false
372,1354,21350 Happy Hollow Lane,21350 HAPPY HOLLOW LN,26.428132605258963,-81.80600459836357,334625E2U19632334,0.95,,21350 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19632334 (additional site),5,false
373,1354,21351 Happy Hollow Lane,21351 HAPPY HOLLOW LN,26.428150046589735,-81.80559959172314,334625E2U19672334,0.95,,21351 HAPPY HOLLOW LN,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19672334 (additional site),6,false
374,1355,Shadow Wood,"Shadow Wood, Estero, FL",26.4099337,-81.7949565,,0.9,,"Shadow Wood, Estero, FL",,NAMED_VENUE,named venue 'Shadow Wood' from LOCATION_SEEDS,1,true
375,1357,9600 Corkscrew Road,9600 CORKSCREW RD,26.43034708593776,-81.79527741717419,344625E2U20702358,0.98,,9600 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E2U20702358,1,true
376,1367,Genova,"21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,,0.9,,"21450 Strada Nuova Circle, Estero, FL",Corkscrew Road,NAMED_VENUE,named venue 'Genova' from LOCATION_SEEDS,1,true
377,1368,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
378,1368,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.9,,Coconut Point,,,,2,false
379,1377,Wildblue,Wildblue Subdivision,26.4712167943269,-81.74053465372089,,0.85,,Wildblue Subdivision,Corkscrew Road,NEIGHBORHOOD,centroid of community 'Wildblue',1,true
380,1378,"Marketplace at Coconut Point, 22780 Via Villagio, Estero, FL","Marketplace at Coconut Point, 22780 Via Villagio, Estero, FL",26.413657789311,-81.811493859539,,1.0,,"Marketplace at Coconut Point, 22780 Via Villagio, Estero, FL",,,,1,true
381,1379,10081 Estero Town Commons Place,10081 ESTERO TOWN COMMONS PL,26.43076631928911,-81.78522309388235,354625E1390000020,0.98,,10081 ESTERO TOWN COMMONS PL,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=354625E1390000020,1,true
382,1381,Wildcat Run,Cypress Cove at Wildcat Run Condominium,26.44468674839979,-81.74528909824977,,0.85,,Cypress Cove at Wildcat Run Condominium,,NEIGHBORHOOD,centroid of community 'Cypress Cove at Wildcat Run',1,true
383,1382,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,,1.0,,"9000 Williams Road, Estero, FL",Williams Road Improvements,,,1,true
384,1383,8990 Corkscrew Road,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,334625E2U19712349,0.98,,8990 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19712349,1,true
385,1384,8990 Corkscrew Road,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,334625E2U19712349,0.98,,8990 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19712349,1,true
386,1385,Tides at Pelican,Tides at Pelican Landing Subdivision,26.395281758063803,-81.81280564789286,,0.85,,Tides at Pelican Landing Subdivision,,NEIGHBORHOOD,centroid of community 'Tides at Pelican Landing',1,true
387,1386,8990 Corkscrew Road,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,334625E2U19712349,0.98,,8990 CORKSCREW RD,,PARCEL_ADDRESS,parcel STRAP=334625E2U19712349,1,true
388,1386,21650 Via Coconut Point,21650 VIA COCONUT POINT,26.426873865090073,-81.80537457462647,334625E3U19692320,0.95,,21650 VIA COCONUT POINT,,PARCEL_ADDRESS,parcel STRAP=334625E3U19692320 (additional site),2,false
389,1386,21750 Via Coconut Point,21750 VIA COCONUT POINT,26.42526614416781,-81.80449010301406,344625E40100C0170,0.95,,21750 VIA COCONUT POINT,,PARCEL_ADDRESS,parcel STRAP=344625E40100C0170 (additional site),3,false
390,1386,21331 Happy Hollow Lane,21331 HAPPY HOLLOW LN,26.42889991964289,-81.8056086384823,334625E2U19672342,0.95,,21331 HAPPY HOLLOW LN,,PARCEL_ADDRESS,parcel STRAP=334625E2U19672342 (additional site),4,false
391,1386,21350 Happy Hollow Lane,21350 HAPPY HOLLOW LN,26.428132605258963,-81.80600459836357,334625E2U19632334,0.95,,21350 HAPPY HOLLOW LN,,PARCEL_ADDRESS,parcel STRAP=334625E2U19632334 (additional site),5,false
392,1386,21351 Happy Hollow Lane,21351 HAPPY HOLLOW LN,26.428150046589735,-81.80559959172314,334625E2U19672334,0.95,,21351 HAPPY HOLLOW LN,,PARCEL_ADDRESS,parcel STRAP=334625E2U19672334 (additional site),6,false
393,1395,Estero Parkway and Ben Hill Griffin Parkway,ESTERO PKWY EXT & BEN HILL GRIFFIN PKWY,26.4494494986795,-81.7745225786558,,0.93,,ESTERO PKWY EXT & BEN HILL GRIFFIN PKWY,Estero Parkway Improvements,INTERSECTION,endpoint of segment with TOSTREET=BEN HILL GRIFFIN PKWY,1,true
394,1406,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
395,1406,"Three Oaks Parkway from Williams Road to Estero Parkway, Estero, FL","Three Oaks Parkway from Williams Road to Estero Parkway, Estero, FL",26.434889506286,-81.788651999919,,0.9,,Three Oaks Parkway,,,,2,false
396,1407,Cascades,Cascades at Estero Subdivision,26.445926882167896,-81.80216655230441,,0.85,,Cascades at Estero Subdivision,Estero Parkway Improvements,NEIGHBORHOOD,centroid of community 'Cascades at Estero',1,true
397,1412,Shadow Wood,"Shadow Wood, Estero, FL",26.4099337,-81.7949565,,0.9,,"Shadow Wood, Estero, FL",Budget / Capital Improvement,NAMED_VENUE,named venue 'Shadow Wood' from LOCATION_SEEDS,1,true
398,1423,Estero Fire Rescue,"21500 Three Oaks Parkway, Estero, FL 33928",26.426449705114,-81.788771609677,,0.9,,"21500 Three Oaks Parkway, Estero, FL 33928",,NAMED_VENUE,named venue 'Estero Fire Rescue' from LOCATION_SEEDS,1,true
399,1424,San Carlos Park,San Carlos Community Pool,26.472200171612343,-81.81472550367627,,0.88,,San Carlos Community Pool,,NAMED_VENUE,park location 'San Carlos Community Pool',1,true
400,1443,on Corkscrew Road,along Corkscrew Road,26.436406641374045,-81.7775478216657,,0.7,,along Corkscrew Road,Corkscrew Road,WHOLE_STREET,midpoint of 87 centerline segment(s),1,true
401,1444,on Corkscrew Road,along Corkscrew Road,26.436406641374045,-81.7775478216657,,0.7,,along Corkscrew Road,Corkscrew Road,WHOLE_STREET,midpoint of 87 centerline segment(s),1,true
402,1445,"Corkscrew Road from I-75 to Ben Hill Griffin Parkway, Estero, FL","Corkscrew Road from I-75 to Ben Hill Griffin Parkway, Estero, FL",26.434333052689,-81.774029266916,,0.95,,"Corkscrew Road from I-75 to Ben Hill Griffin Parkway, Estero, FL",Corkscrew Road,,,1,true
403,1446,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
404,1447,"Williams Road from US 41 to Via Coconut Point, Estero, FL","Williams Road from US 41 to Via Coconut Point, Estero, FL",26.420397237605,-81.80904475125,,0.95,,"Williams Road from US 41 to Via Coconut Point, Estero, FL",Williams Road Improvements,,,1,true
405,1448,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.95,,"US 41 from Williams Road to Estero Parkway, Estero, FL",,,,1,true
406,1449,on Three Oaks Parkway,along Three Oaks Parkway,26.43322615964779,-81.78756454009005,,0.7,,along Three Oaks Parkway,,WHOLE_STREET,midpoint of 122 centerline segment(s),1,true
407,1456,"Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL","Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL",26.43663000848,-81.804926512673,,0.9,,Sandy Lane,,,,1,true
408,1462,645 feet south of Salerno Bay Road,645 feet south of Salerno Bay Road,26.390572486797655,-81.78268526206986,,0.7,,645 feet south of Salerno Bay Road,,ANCHORED_OFFSET,offset from midpoint of Salerno Bay Road by 197m @ 180°,1,true
409,1464,Estero Bay Village Septic Area,"Estero Bay Village, Estero, FL",26.4408,-81.8225,,0.9,,"Estero Bay Village, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Estero Bay Village Septic Area' from LOCATION_SEEDS,1,true
410,1467,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
411,1468,"Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL","Sandy Lane from Corkscrew Road to Broadway Avenue East, Estero, FL",26.43663000848,-81.804926512673,,0.9,,Sandy Lane,,,,1,true
412,1472,Estero Village Hall,"9401 Corkscrew Palms Circle, Estero, FL 33928",26.430490662544,-81.799280001688,,0.9,,"9401 Corkscrew Palms Circle, Estero, FL 33928",Budget / Capital Improvement,NAMED_VENUE,named venue 'Estero Village Hall' from LOCATION_SEEDS,1,true
413,1474,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
414,1475,"Corkscrew Road & Puente Lane, Estero, FL","Corkscrew Road & Puente Lane, Estero, FL",26.431386394627,-81.784740920078,,1.0,,"Corkscrew Road & Puente Lane, Estero, FL",Corkscrew Road,,,1,true
415,1485,Miromar Outlets,"Miromar Outlets, Estero, FL",26.438084,-81.772808,,1.0,,"Miromar Outlets, Estero, FL",,NAMED_VENUE,named venue 'Miromar Outlets' from LOCATION_SEEDS,1,true
416,1486,Miromar Outlets,"Miromar Outlets, Estero, FL",26.438084,-81.772808,,1.0,,"Miromar Outlets, Estero, FL",,NAMED_VENUE,named venue 'Miromar Outlets' from LOCATION_SEEDS,1,true
417,1493,"Summercrest, Estero, FL","Summercrest, Estero, FL",26.431257019952,-81.804863019756,,1.0,,Summercrest,,,,1,true
418,1494,"8790 Broadway Avenue East, Estero, FL","8790 Broadway Avenue East, Estero, FL",26.440585868638,-81.806135895572,,1.0,,"8790 Broadway Avenue East, Estero, FL",Sandy Lane Improvements,,,1,true
419,1495,22910 Lyden Drive,22910 LYDEN DR,26.40558748660281,-81.81256928300715,044725E33500A00F0,0.98,,22910 LYDEN DR,,PARCEL_ADDRESS,parcel STRAP=044725E33500A00F0,1,true
420,1498,Grandezza,Avalon at Grandezza Condominium,26.44124231180666,-81.76991455364423,,0.85,,Avalon at Grandezza Condominium,,NEIGHBORHOOD,centroid of community 'Avalon at Grandezza',1,true
421,1499,"Ben Hill Griffin Parkway & Everblades Parkway North, Estero, FL","Ben Hill Griffin Parkway & Everblades Parkway North, Estero, FL",26.443920189721,-81.773684686876,,1.0,,"Ben Hill Griffin Parkway & Everblades Parkway North, Estero, FL",Ben Hill Griffin Parkway Improvements,,,1,true
422,1500,10351 Corkscrew Commons Drive,"10351 Corkscrew Commons Drive, Estero, FL",26.431986203618,-81.783570471119,,1.0,,10351 Corkscrew Commons Drive,Corkscrew Road,,,1,true
423,1501,"Estero Townhomes EPD site, 9301 Corkscrew Road, Estero, FL","Estero Townhomes EPD site, 9301 Corkscrew Road, Estero, FL",26.432264859989,-81.801155452524,,1.0,,"Estero Townhomes EPD site, 9301 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
424,1502,"9000 Williams Road, Estero, FL","9000 Williams Road, Estero, FL",26.420956750596,-81.80311832661,,1.0,,"9000 Williams Road, Estero, FL",Williams Road Improvements,,,1,true
425,1504,20771 S. Tamiami Trail,20771 S TAMIAMI TRL,26.438067892298672,-81.81034230320134,284625E3050000030,0.98,,20771 S TAMIAMI TRL,,PARCEL_ADDRESS,parcel STRAP=284625E3050000030,1,true
426,1526,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
427,1527,"Williams Road from US 41 to Via Coconut Point, Estero, FL","Williams Road from US 41 to Via Coconut Point, Estero, FL",26.420397237605,-81.80904475125,,0.95,,"Williams Road from US 41 to Via Coconut Point, Estero, FL",Williams Road Improvements,,,1,true
428,1528,20300 Country Club Drive,20300 COUNTRY CLUB DR,26.435736902147063,-81.74958822940889,304626E40100A00CE,0.98,,20300 COUNTRY CLUB DR,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=304626E40100A00CE,1,true
429,1529,"10041 Estero Town Commons Place, Estero, FL","10041 Estero Town Commons Place, Estero, FL",26.4306485776,-81.787676765485,,1.0,,"10041 Estero Town Commons Place, Estero, FL",Corkscrew Road,,,1,true
430,1530,22604 S. Tamiami Trail,"22604 S. Tamiami Trail, Estero, FL",26.411895242711,-81.812998075882,,1.0,,22604 S. Tamiami Trail,,,,1,true
431,1531,22770 S. Tamiami Trail,22770 S TAMIAMI TRL,26.410611816525495,-81.81283797603913,044725E4U18932141,0.98,,22770 S TAMIAMI TRL,,PARCEL_ADDRESS,parcel STRAP=044725E4U18932141,1,true
432,1532,22770 S. Tamiami Trail,22770 S TAMIAMI TRL,26.410611816525495,-81.81283797603913,044725E4U18932141,0.98,,22770 S TAMIAMI TRL,,PARCEL_ADDRESS,parcel STRAP=044725E4U18932141,1,true
433,1533,"8801 Corkscrew Road, Estero, FL","8801 Corkscrew Road, Estero, FL",26.434598214195,-81.807374237947,,1.0,,"8801 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
434,1535,19980 Bella Terra Boulevard,19980 BELLA TERRA BLVD,26.4505876442332,-81.73116264197117,204626E3010C100CE,0.98,,19980 BELLA TERRA BLVD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=204626E3010C100CE,1,true
435,1536,Genova,"21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,,0.9,,"21450 Strada Nuova Circle, Estero, FL",,NAMED_VENUE,named venue 'Genova' from LOCATION_SEEDS,1,true
436,1537,Pelican Sound,Pelican Sound Subdivision,26.42929045220349,-81.82471928963577,,0.85,,Pelican Sound Subdivision,Williams Road Improvements,NEIGHBORHOOD,centroid of community 'Pelican Sound',1,true
437,1538,Pelican Sound,Pelican Sound Subdivision,26.42929045220349,-81.82471928963577,,0.85,,Pelican Sound Subdivision,Williams Road Improvements,NEIGHBORHOOD,centroid of community 'Pelican Sound',1,true
438,1539,22961 Lyden Drive,"22961 Lyden Drive, Estero, FL",26.402115489543,-81.811415991658,,1.0,,22961 Lyden Drive,,,,1,true
439,1540,"Williams Road & Baybridge Boulevard, Estero, FL","Williams Road & Baybridge Boulevard, Estero, FL",26.419972358933,-81.832872657959,,0.95,,"Williams Road & Baybridge Boulevard, Estero, FL",Williams Road Improvements,,,1,true
440,1542,Wildcat Run,Cypress Cove at Wildcat Run Condominium,26.44468674839979,-81.74528909824977,,0.85,,Cypress Cove at Wildcat Run Condominium,Corkscrew Road,NEIGHBORHOOD,centroid of community 'Cypress Cove at Wildcat Run',1,true
441,1545,8990 Corkscrew Road,8990 CORKSCREW RD,26.42941656256928,-81.80521548950183,334625E2U19712349,0.98,,8990 CORKSCREW RD,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E2U19712349,1,true
442,1545,21650 Via Coconut Point,21650 VIA COCONUT POINT,26.426873865090073,-81.80537457462647,334625E3U19692320,0.95,,21650 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=334625E3U19692320 (additional site),2,false
443,1545,21750 Via Coconut Point,21750 VIA COCONUT POINT,26.42526614416781,-81.80449010301406,344625E40100C0170,0.95,,21750 VIA COCONUT POINT,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=344625E40100C0170 (additional site),3,false
444,1546,"20897 Three Oaks Parkway, Estero, FL","20897 Three Oaks Parkway, Estero, FL",26.436576930078,-81.784532881242,,1.0,,"20897 Three Oaks Parkway, Estero, FL",,,,1,true
445,1547,8420 Murano Del Lago Drive,8420 MURANO DEL LAGO DR,26.391199708507013,-81.80905839333157,094725E3473C20000,0.98,,8420 MURANO DEL LAGO DR,,PARCEL_ADDRESS,parcel STRAP=094725E3473C20000,1,true
446,1574,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL","Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",26.441876807456,-81.822814751334,,0.95,,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",Broadway Avenue Utility Extension,,,1,true
447,1582,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,0.9,,Via Coconut Point,,,,1,true
448,1585,"Three Oaks Parkway from Williams Road to Estero Parkway, Estero, FL","Three Oaks Parkway from Williams Road to Estero Parkway, Estero, FL",26.434889506286,-81.788651999919,,0.9,,Three Oaks Parkway,,,,1,true
449,1592,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
450,1593,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
451,1594,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
452,1596,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL","Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",26.448792003304,-81.803409304378,,0.95,,"Estero Parkway from US 41 to Three Oaks Parkway, Estero, FL",Estero Parkway Improvements,,,1,true
453,1611,"Williams Road & Baybridge Boulevard, Estero, FL","Williams Road & Baybridge Boulevard, Estero, FL",26.419972358933,-81.832872657959,,0.95,,"Williams Road & Baybridge Boulevard, Estero, FL",,,,1,true
454,1620,"Northeast corner of US 41 and Corkscrew Road, Estero, FL","Northeast corner of US 41 and Corkscrew Road, Estero, FL",26.432555,-81.80817,,1.0,,"Northeast corner of US 41 and Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
455,1621,"Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL","Corkscrew Road from Ben Hill Griffin Parkway to east of Bella Terra Boulevard, Estero, FL",26.443916962688,-81.750022322755,,0.9,,Corkscrew Road Widening Corridor,Corkscrew Road,,,1,true
456,1621,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,2,false
457,1623,"Williams Road from US 41 to Three Oaks Parkway, Estero, FL","Williams Road from US 41 to Three Oaks Parkway, Estero, FL",26.420352499197,-81.799938484002,,0.9,,Williams Road,,,,1,true
458,1629,Estero Bay Village Septic Area,"Estero Bay Village, Estero, FL",26.4408,-81.8225,,0.9,,"Estero Bay Village, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Estero Bay Village Septic Area' from LOCATION_SEEDS,1,true
459,1630,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,0.9,,US 41 / Tamiami Trail,,,,1,true
460,1631,"20897 Three Oaks Parkway, Estero, FL","20897 Three Oaks Parkway, Estero, FL",26.436576930078,-81.784532881242,,1.0,,"20897 Three Oaks Parkway, Estero, FL",,,,1,true
461,1633,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,0.9,,Via Coconut Point,,,,1,true
462,1644,"8801 Corkscrew Road, Estero, FL","8801 Corkscrew Road, Estero, FL",26.434598214195,-81.807374237947,,1.0,,"8801 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
463,1645,Broadway Avenue West UEP,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",26.441876807456,-81.822814751334,,0.9,,"Broadway Avenue West from US 41 to Pine Tree Lane, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Broadway Avenue West UEP' from LOCATION_SEEDS,1,true
464,1646,Broadway Avenue East UEP,"Broadway Avenue East from US 41 to Sandy Lane, Estero, FL",26.441974498538,-81.807963485741,,0.9,,"Broadway Avenue East from US 41 to Sandy Lane, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Broadway Avenue East UEP' from LOCATION_SEEDS,1,true
465,1647,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.9,,Coconut Point,,,,1,true
466,1655,The Brooks,"The Brooks, Estero, FL",26.3926426,-81.7753764,,0.9,,"The Brooks, Estero, FL",,NAMED_VENUE,named venue 'The Brooks' from LOCATION_SEEDS,1,true
467,1666,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL","Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",26.420434746622,-81.797464230004,,0.95,,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",Williams Road Improvements,,,1,true
468,1673,Koreshan State Park,"Koreshan State Park, Estero, FL",26.4368409,-81.8180833,,0.9,,"Koreshan State Park, Estero, FL",,NAMED_VENUE,named venue 'Koreshan State Park' from LOCATION_SEEDS,1,true
469,1678,Wildcat Run,Cypress Cove at Wildcat Run Condominium,26.44468674839979,-81.74528909824977,,0.85,,Cypress Cove at Wildcat Run Condominium,Corkscrew Road,NEIGHBORHOOD,centroid of community 'Cypress Cove at Wildcat Run',1,true
470,1680,Tides at Pelican,Tides at Pelican Landing Subdivision,26.395281758063803,-81.81280564789286,,0.85,,Tides at Pelican Landing Subdivision,,NEIGHBORHOOD,centroid of community 'Tides at Pelican Landing',1,true
471,1682,"21450 Strada Nuova Circle, Estero, FL","21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,,1.0,,"21450 Strada Nuova Circle, Estero, FL",Corkscrew Road,,,1,true
472,1683,10081 Estero Town Commons Place,10081 ESTERO TOWN COMMONS PL,26.43076631928911,-81.78522309388235,354625E1390000020,0.98,,10081 ESTERO TOWN COMMONS PL,Corkscrew Road,PARCEL_ADDRESS,parcel STRAP=354625E1390000020,1,true
473,1687,Broadway Avenue East UEP,"Broadway Avenue East from US 41 to Sandy Lane, Estero, FL",26.441974498538,-81.807963485741,,0.9,,"Broadway Avenue East from US 41 to Sandy Lane, Estero, FL",Septic to Sewer,NAMED_VENUE,named venue 'Broadway Avenue East UEP' from LOCATION_SEEDS,1,true
474,1704,"Estero Sports Park, north of Williams Road and east of Via Coconut Point, Estero, FL","Estero Sports Park, north of Williams Road and east of Via Coconut Point, Estero, FL",26.422098,-81.802186,,0.95,,"Estero Sports Park, north of Williams Road and east of Via Coconut Point, Estero, FL",,,,1,true
475,1707,"Summercrest / Estero Townhomes site, 9301 Corkscrew Road, Estero, FL","Summercrest / Estero Townhomes site, 9301 Corkscrew Road, Estero, FL",26.432264859989,-81.801155452524,,1.0,,"Summercrest / Estero Townhomes site, 9301 Corkscrew Road, Estero, FL",,,,1,true
476,1708,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,0.9,,Via Coconut Point,,,,1,true
477,1720,"8800 Corkscrew Road, Estero, FL","8800 Corkscrew Road, Estero, FL",26.430882013604,-81.807370969005,,1.0,,"8800 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
478,1721,"8800 Corkscrew Road, Estero, FL","8800 Corkscrew Road, Estero, FL",26.430882013604,-81.807370969005,,1.0,,"8800 Corkscrew Road, Estero, FL",Corkscrew Road,,,1,true
479,1722,20275 Sherrill Ln,20275 SHERRILL LN,26.4462424982507,-81.82850106089776,294625E2040000890,0.98,,20275 SHERRILL LN,,PARCEL_ADDRESS,parcel STRAP=294625E2040000890,1,true
